,experiments,runs,theta,delta,outcome,num_A,hits
177,17,7,-0.14,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
178,17,8,0.63,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
179,17,9,0.58,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
180,17,10,0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
181,18,1,0.37,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
182,18,2,0.6,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'A_7', 'B_8', 'B_9', 'B_10']",6,1
183,18,3,-0.15,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
184,18,4,0.6,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
185,18,5,0.37,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
186,18,6,0.11,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
187,18,7,0.47,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
188,18,8,0.24,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
189,18,9,0.15,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
190,18,10,0.13,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
191,19,1,-0.11,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
192,19,2,0.58,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
193,19,3,0.17,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
194,19,4,0.12,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
195,19,5,0.68,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
196,19,6,0.27,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
197,19,7,0.54,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'A_7', 'B_8', 'B_9', 'B_10']",6,1
198,19,8,0.43,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
199,19,9,0.55,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'A_7', 'B_8', 'B_9', 'B_10']",6,1
200,19,10,0.64,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
201,20,1,0.63,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
202,20,2,0.59,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
203,20,3,-0.15,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
204,20,4,0.17,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
205,20,5,-0.11,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
206,20,6,-0.08,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
207,20,7,0.34,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
208,20,8,0.1,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
209,20,9,0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
210,20,10,0.56,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
211,21,1,0.63,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
212,21,2,0.03,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
213,21,3,0.53,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
214,21,4,0.0,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
215,21,5,0.4,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
216,21,6,0.49,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
217,21,7,-0.12,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
218,21,8,0.5,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
219,21,9,0.26,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
220,21,10,0.61,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
221,22,1,-0.09,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
222,22,2,0.29,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
223,22,3,0.47,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
224,22,4,-0.02,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
225,22,5,0.16,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
226,22,6,0.16,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
227,22,7,0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
228,22,8,-0.02,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
229,22,9,0.53,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
230,22,10,0.08,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
231,23,1,-0.0,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
232,23,2,0.19,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
233,23,3,0.07,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
234,23,4,0.52,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'A_7', 'B_8', 'B_9', 'B_10']",6,1
235,23,5,0.64,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
236,23,6,-0.15,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
237,23,7,0.41,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
238,23,8,0.11,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
239,23,9,0.22,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
240,23,10,0.18,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
241,24,1,0.44,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
242,24,2,0.07,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
243,24,3,0.65,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
244,24,4,0.34,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
245,24,5,-0.1,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
246,24,6,0.54,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
247,24,7,0.66,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
248,24,8,0.62,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
249,24,9,0.58,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
250,24,10,-0.08,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
251,25,1,0.63,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
252,25,2,-0.13,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
253,25,3,0.53,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
254,25,4,0.16,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
255,25,5,-0.07,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
256,25,6,0.22,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
257,25,7,0.28,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
258,25,8,0.08,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
259,25,9,-0.08,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
260,25,10,0.57,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
261,26,1,-0.13,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
262,26,2,-0.07,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
263,26,3,-0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
264,26,4,0.67,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
265,26,5,0.56,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
266,26,6,0.27,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
267,26,7,0.51,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
268,26,8,0.58,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
269,26,9,-0.08,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
270,26,10,0.12,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
271,27,1,0.56,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
272,27,2,0.47,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
273,27,3,0.43,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
274,27,4,0.29,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
275,27,5,-0.1,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
276,27,6,-0.11,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
277,27,7,0.09,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
278,27,8,0.63,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
279,27,9,0.15,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
280,27,10,-0.07,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
281,28,1,0.53,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
282,28,2,0.42,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
283,28,3,0.57,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
284,28,4,0.26,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
285,28,5,0.25,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
286,28,6,-0.02,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
287,28,7,0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
288,28,8,0.61,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
289,28,9,0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
290,28,10,0.35,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
291,29,1,0.34,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
292,29,2,-0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
293,29,3,0.13,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
294,29,4,0.46,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
295,29,5,0.51,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
296,29,6,-0.06,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
297,29,7,0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
298,29,8,-0.02,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
299,29,9,0.1,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
300,29,10,-0.11,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
301,30,1,-0.15,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
302,30,2,0.56,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
303,30,3,0.53,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
304,30,4,0.68,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,0
305,30,5,-0.12,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
306,30,6,0.31,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
307,30,7,0.21,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
308,30,8,-0.04,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
309,30,9,-0.04,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
310,30,10,0.24,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
311,31,1,0.46,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
312,31,2,0.61,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
313,31,3,0.08,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
314,31,4,0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
315,31,5,0.53,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
316,31,6,0.51,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
317,31,7,0.13,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
318,31,8,-0.0,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
319,31,9,-0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
320,31,10,0.38,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
321,32,1,-0.05,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
322,32,2,0.62,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
323,32,3,0.24,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
324,32,4,0.19,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
325,32,5,0.66,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'A_7', 'B_8', 'B_9', 'B_10']",7,0
326,32,6,0.2,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
327,32,7,0.1,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
328,32,8,0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
329,32,9,-0.02,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
330,32,10,-0.02,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
331,33,1,0.05,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
332,33,2,0.38,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
333,33,3,0.55,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
334,33,4,-0.09,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
335,33,5,0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
336,33,6,0.32,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
337,33,7,0.59,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
338,33,8,0.55,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
339,33,9,0.66,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
340,33,10,-0.14,0.3,"['A_1', 'A_2', 'A_3', 'B_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",3,0
341,34,1,0.09,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
342,34,2,0.42,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
343,34,3,0.13,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
344,34,4,0.56,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
345,34,5,0.06,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
346,34,6,-0.03,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
347,34,7,0.01,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,1
348,34,8,0.61,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
349,34,9,0.21,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'B_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",4,0
350,34,10,0.56,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'A_6', 'B_7', 'B_8', 'B_9', 'B_10']",6,1
351,35,1,0.37,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,1
352,35,2,0.45,0.3,"['A_1', 'A_2', 'A_3', 'A_4', 'A_5', 'B_6', 'B_7', 'B_8', 'B_9', 'B_10']",5,0
