experiment,run,theta,delta,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice9,choice10,epsilon,numA,expected numA,hits,switch,cross_term
43,75,0.57,0.08,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.39,6,6,1,1,0.031200000000000002
43,76,-0.1,0.18,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.29,4,4,1,1,0.052199999999999996
43,77,0.08,0.1,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.25,4,4,1,1,0.025
43,78,0.16,0.05,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.32,5,5,1,1,0.016
43,79,0.05,0.32,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.18,4,4,1,1,0.0576
43,80,-0.06,0.02,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,4,1,1,0.0012
43,81,0.55,0.16,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.28,6,6,1,1,0.044800000000000006
43,82,0.34,0.19,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.1,6,5,0,1,0.019000000000000003
43,83,0.07,0.27,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.02,4,4,1,1,0.0054
43,84,0.25,0.47,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.05,5,5,1,1,0.0235
43,85,0.59,0.22,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.16,6,6,1,1,0.0352
43,86,0.63,0.4,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.02,5,6,0,1,0.008
43,87,-0.09,0.38,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.17,4,4,1,1,0.0646
43,88,0.29,0.09,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.16,5,5,1,1,0.0144
43,89,0.37,0.11,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.06,5,5,1,1,0.0066
43,90,0.03,0.06,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.4,4,4,1,1,0.024
43,91,0.26,0.43,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,5,1,1,0.1333
43,92,0.64,0.13,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.05,7,6,0,1,0.006500000000000001
43,93,-0.02,0.29,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.07,4,4,1,1,0.020300000000000002
43,94,0.55,0.08,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.29,6,6,1,1,0.0232
43,95,0.06,0.44,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.24,3,4,0,1,0.1056
43,96,-0.1,0.0,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.19,4,4,1,1,0.0
43,97,0.2,0.47,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.13,4,5,0,1,0.0611
43,98,0.21,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.28,5,5,1,1,0.12600000000000003
43,99,0.07,0.07,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.08,4,4,1,1,0.005600000000000001
43,100,0.12,0.28,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.17,4,4,1,1,0.04760000000000001
44,1,0.43,0.18,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.35,5,6,0,1,0.063
44,2,0.33,0.04,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.26,5,5,1,1,0.010400000000000001
44,3,0.04,0.32,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.21,4,4,1,1,0.0672
44,4,0.63,0.03,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.26,6,6,1,1,0.0078
44,5,0.28,0.33,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.15,5,5,1,1,0.0495
44,6,0.33,0.12,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.06,5,5,1,1,0.0072
44,7,0.04,0.0,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.13,4,4,1,1,0.0
44,8,0.31,0.11,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.1,5,5,1,1,0.011000000000000001
44,9,0.65,0.28,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.36,6,6,1,1,0.1008
44,10,0.62,0.18,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.01,6,6,1,1,0.0018
44,11,0.1,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.13,5,4,0,1,0.0585
44,12,0.57,0.11,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.3,6,6,1,1,0.033
44,13,-0.01,0.36,A_1,A_2,A_3,B_4,A_5,B_6,B_7,B_8,B_9,B_10,0.37,4,4,1,3,0.13319999999999999
44,14,0.26,0.01,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.27,5,5,1,1,0.0027
44,15,0.4,0.29,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.32,5,5,1,1,0.0928
44,16,0.51,0.4,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.29,7,6,0,1,0.11599999999999999
44,17,-0.14,0.33,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.29,4,4,1,1,0.0957
44,18,-0.13,0.43,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,3,4,0,1,0.021500000000000002
44,19,0.14,0.17,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.2,4,4,1,1,0.034
44,20,0.41,0.35,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.01,5,6,0,1,0.0034999999999999996
44,21,0.12,0.06,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.01,4,4,1,1,0.0006
44,22,0.05,0.22,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.18,5,4,0,1,0.039599999999999996
44,23,-0.07,0.35,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,3,4,0,1,0.017499999999999998
44,24,-0.03,0.11,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.17,4,4,1,1,0.0187
44,25,0.05,0.1,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.12,4,4,1,1,0.012
44,26,0.48,0.44,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.34,5,6,0,1,0.1496
44,27,0.08,0.29,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.16,4,4,1,1,0.0464
44,28,0.45,0.44,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,6,1,1,0.1408
44,29,0.27,0.07,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.37,5,5,1,1,0.025900000000000003
44,30,0.34,0.37,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.36,5,5,1,1,0.13319999999999999
44,31,0.02,0.06,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.37,4,4,1,1,0.022199999999999998
44,32,-0.05,0.18,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.29,4,4,1,1,0.052199999999999996
44,33,0.46,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.37,5,6,0,1,0.1665
44,34,0.66,0.09,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.14,6,6,1,1,0.0126
44,35,0.23,0.33,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.05,5,5,1,1,0.0165
44,36,-0.05,0.37,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.37,3,4,0,1,0.1369
44,37,0.16,0.15,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.36,5,5,1,1,0.054
44,38,0.51,0.28,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.06,6,6,1,1,0.016800000000000002
44,39,0.33,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.18,5,5,1,1,0.081
44,40,-0.12,0.08,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.24,4,4,1,1,0.0192
44,41,0.02,0.25,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.26,4,4,1,1,0.065
44,42,0.55,0.49,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.3,7,6,0,1,0.147
44,43,0.01,0.36,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.35,3,4,0,1,0.126
44,44,-0.03,0.43,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.12,4,4,1,1,0.0516
44,45,-0.1,0.12,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.13,4,4,1,1,0.0156
44,46,-0.08,0.34,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.37,4,4,1,1,0.1258
44,47,-0.09,0.3,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.1,4,4,1,1,0.03
44,48,0.45,0.07,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,6,1,1,0.022400000000000003
44,49,0.45,0.45,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.29,6,6,1,1,0.1305
44,50,0.63,0.04,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.24,6,6,1,1,0.0096
44,51,0.08,0.22,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.06,5,4,0,1,0.0132
44,52,0.39,0.18,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.3,6,5,0,1,0.054
44,53,0.3,0.33,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.03,5,5,1,1,0.0099
44,54,0.44,0.03,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.01,6,6,1,1,0.0003
44,55,0.57,0.3,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.38,7,6,0,1,0.11399999999999999
44,56,-0.13,0.27,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.08,3,4,0,1,0.0216
44,57,0.09,0.34,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,4,0,1,0.10540000000000001
44,58,0.4,0.13,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.0,5,5,1,1,0.0
44,59,0.2,0.49,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.16,4,5,0,1,0.0784
44,60,0.45,0.46,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.26,5,6,0,1,0.11960000000000001
44,61,0.06,0.03,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.34,4,4,1,1,0.0102
44,62,0.28,0.07,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.23,5,5,1,1,0.016100000000000003
44,63,0.18,0.11,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.09,5,5,1,1,0.009899999999999999
44,64,0.43,0.13,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.07,6,6,1,1,0.0091
44,65,0.62,0.18,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.2,6,6,1,1,0.036
44,66,-0.02,0.4,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.36,4,4,1,1,0.144
44,67,0.02,0.05,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.4,4,4,1,1,0.020000000000000004
44,68,0.25,0.33,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.37,5,5,1,1,0.1221
44,69,0.18,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.07,4,5,0,1,0.0182
44,70,0.15,0.04,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.29,5,5,1,1,0.0116
44,71,0.04,0.5,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.32,4,4,1,1,0.16
44,72,0.4,0.31,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.23,6,5,0,1,0.0713
44,73,0.02,0.35,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.33,4,4,1,1,0.11549999999999999
44,74,0.2,0.16,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.08,5,5,1,1,0.0128
44,75,-0.06,0.45,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.17,3,4,0,1,0.07650000000000001
44,76,0.46,0.24,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.13,6,6,1,1,0.0312
44,77,0.08,0.08,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.35,4,4,1,1,0.027999999999999997
44,78,0.64,0.5,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.19,6,6,1,1,0.095
44,79,0.15,0.1,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.29,5,5,1,1,0.028999999999999998
44,80,0.14,0.03,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.13,5,4,0,1,0.0039
44,81,0.49,0.27,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.26,6,6,1,1,0.07020000000000001
44,82,-0.1,0.22,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.28,4,4,1,1,0.06160000000000001
44,83,0.23,0.03,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.05,5,5,1,1,0.0015
44,84,-0.09,0.28,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.16,4,4,1,1,0.044800000000000006
44,85,0.56,0.49,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.27,6,6,1,1,0.1323
44,86,0.12,0.27,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.38,4,4,1,1,0.10260000000000001
44,87,0.58,0.32,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.2,7,6,0,1,0.064
44,88,0.04,0.21,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,4,1,1,0.012599999999999998
44,89,0.1,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.0,4,4,1,1,0.0
44,90,0.27,0.33,A_1,A_2,A_3,A_4,B_5,A_6,B_7,B_8,B_9,B_10,0.36,5,5,1,3,0.1188
44,91,0.18,0.49,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,5,0,1,0.0294
44,92,-0.09,0.41,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.0,5,4,0,1,0.0
44,93,-0.13,0.29,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.33,4,4,1,1,0.0957
44,94,0.15,0.48,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.23,5,5,1,1,0.1104
44,95,0.4,0.09,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.07,5,5,1,1,0.0063
44,96,0.12,0.36,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.1,4,4,1,1,0.036
44,97,0.6,0.47,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.36,7,6,0,1,0.1692
44,98,0.19,0.13,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.12,4,5,0,1,0.0156
44,99,0.6,0.15,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.39,6,6,1,1,0.058499999999999996
44,100,0.49,0.41,A_1,A_2,A_3,A_4,A_5,B_6,A_7,B_8,B_9,B_10,0.34,6,6,1,3,0.1394
45,1,0.6,0.39,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.24,6,6,1,1,0.0936
45,2,0.51,0.38,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.38,6,6,1,1,0.1444
45,3,0.43,0.03,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.04,6,6,1,1,0.0012
45,4,0.02,0.29,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.25,4,4,1,1,0.0725
45,5,0.56,0.2,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.39,6,6,1,1,0.07800000000000001
45,6,0.28,0.19,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.1,5,5,1,1,0.019000000000000003
45,7,0.57,0.13,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.07,6,6,1,1,0.0091
45,8,0.27,0.32,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.11,5,5,1,1,0.0352
45,9,0.46,0.11,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.23,6,6,1,1,0.0253
45,10,0.41,0.09,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.09,5,6,0,1,0.0081
45,11,0.17,0.35,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.38,4,5,0,1,0.13299999999999998
45,12,0.66,0.45,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.31,7,6,0,1,0.1395
45,13,0.16,0.0,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.04,5,5,1,1,0.0
45,14,0.47,0.39,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.39,6,6,1,1,0.1521
45,15,0.27,0.33,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.25,5,5,1,1,0.0825
45,16,0.18,0.3,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.03,5,5,1,1,0.009
45,17,0.59,0.1,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.17,6,6,1,1,0.017
45,18,0.24,0.43,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.25,5,5,1,1,0.1075
45,19,0.28,0.3,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.06,5,5,1,1,0.018
45,20,0.31,0.44,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.3,5,5,1,1,0.132
45,21,0.03,0.17,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.13,4,4,1,1,0.0221
45,22,0.39,0.42,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,5,0,1,0.1344
45,23,0.64,0.23,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.22,7,6,0,1,0.0506
45,24,0.56,0.01,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.09,6,6,1,1,0.0009
45,25,-0.0,0.07,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.34,4,4,1,1,0.023800000000000005
45,26,0.37,0.31,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.38,5,5,1,1,0.1178
45,27,0.33,0.11,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.15,5,5,1,1,0.0165
45,28,0.67,0.31,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,6,1,1,0.0992
45,29,-0.03,0.14,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.32,4,4,1,1,0.044800000000000006
45,30,0.3,0.44,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.18,6,5,0,1,0.07919999999999999
45,31,0.22,0.41,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.2,5,5,1,1,0.082
45,32,0.37,0.04,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.05,5,5,1,1,0.002
45,33,-0.07,0.09,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.0,4,4,1,1,0.0
45,34,0.44,0.24,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.06,5,6,0,1,0.0144
45,35,-0.15,0.32,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.11,3,4,0,1,0.0352
45,36,0.03,0.08,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.18,4,4,1,1,0.0144
45,37,0.6,0.19,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.25,6,6,1,1,0.0475
45,38,0.24,0.27,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.05,5,5,1,1,0.013500000000000002
45,39,0.05,0.37,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.15,4,4,1,1,0.0555
45,40,0.01,0.48,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,4,4,1,1,0.024
45,41,0.34,0.06,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.39,5,5,1,1,0.0234
45,42,0.29,0.37,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.28,5,5,1,1,0.10360000000000001
45,43,0.67,0.3,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.18,6,6,1,1,0.054
45,44,0.06,0.11,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.01,4,4,1,1,0.0011
45,45,0.08,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.07,4,4,1,1,0.0182
45,46,0.39,0.03,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.02,5,5,1,1,0.0006
45,47,0.24,0.07,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.27,5,5,1,1,0.018900000000000004
45,48,-0.08,0.4,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.39,5,4,0,1,0.15600000000000003
45,49,0.37,0.07,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.16,5,5,1,1,0.011200000000000002
45,50,0.44,0.17,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.11,5,6,0,1,0.0187
45,51,-0.01,0.41,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.39,4,4,1,1,0.1599
45,52,-0.13,0.5,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.05,5,4,0,1,0.025
45,53,0.62,0.13,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,6,1,1,0.041600000000000005
45,54,0.44,0.47,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.18,6,6,1,1,0.0846
45,55,0.66,0.15,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.35,6,6,1,1,0.0525
45,56,0.6,0.12,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.12,6,6,1,1,0.0144
45,57,0.25,0.27,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.18,4,5,0,1,0.048600000000000004
45,58,0.65,0.26,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.01,7,6,0,1,0.0026000000000000003
45,59,0.38,0.47,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.38,5,5,1,1,0.17859999999999998
45,60,0.43,0.3,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.34,5,6,0,1,0.10200000000000001
45,61,0.31,0.05,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.32,5,5,1,1,0.016
45,62,0.01,0.16,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.04,4,4,1,1,0.0064
45,63,0.57,0.05,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.17,6,6,1,1,0.0085
45,64,0.06,0.16,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.36,4,4,1,1,0.0576
45,65,0.66,0.36,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.13,7,6,0,1,0.0468
45,66,0.14,0.42,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.23,4,4,1,1,0.0966
45,67,0.35,0.18,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.06,5,5,1,1,0.010799999999999999
45,68,0.04,0.25,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.13,4,4,1,1,0.0325
45,69,0.43,0.15,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.37,6,6,1,1,0.0555
45,70,0.42,0.14,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.07,6,6,1,1,0.009800000000000001
45,71,0.65,0.19,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.24,7,6,0,1,0.0456
45,72,-0.11,0.0,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.28,4,4,1,1,0.0
